member,chamber,ticker,type,transaction_date,filing_date,amount,party,signed,q
Josh Gottheimer,House,GOOG,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,AAPL,P,2022-03-03,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,AAPL,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,BX,S,2022-03-17,2022-04-17,8000.5,D,-8000.5,2022Q1
Josh Gottheimer,House,CVNA,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,CSTL,S,2022-03-07,2022-04-17,8000.5,D,-8000.5,2022Q1
Josh Gottheimer,House,KO,P,2022-03-08,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,CTSH,P,2022-03-04,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,CTSH,P,2022-03-29,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,LLY,P,2022-03-29,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,DAVA,P,2022-03-16,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,FIS,S,2022-03-07,2022-04-17,8000.5,D,-8000.5,2022Q1
Josh Gottheimer,House,INTU,S,2022-03-08,2022-04-17,8000.5,D,-8000.5,2022Q1
Josh Gottheimer,House,MCK,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,MSFT,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,MRNA,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,MDB,S,2022-03-16,2022-04-17,8000.5,D,-8000.5,2022Q1
Josh Gottheimer,House,OLLI,S,2022-03-17,2022-04-17,8000.5,D,-8000.5,2022Q1
Josh Gottheimer,House,PYCR,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,TXN,P,2022-03-31,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,TWKS,P,2022-03-15,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,UL,P,2022-03-04,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,UPS,S,2022-03-31,2022-04-17,8000.5,D,-8000.5,2022Q1
Josh Gottheimer,House,VBTX,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,VZ,P,2022-03-09,2022-04-17,8000.5,D,8000.5,2022Q1
Josh Gottheimer,House,APD,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,AAPL,S,2022-04-28,2022-05-16,8000.5,D,-8000.5,2022Q2
Josh Gottheimer,House,BRK.B,P,2022-04-19,2022-05-16,32500.5,D,32500.5,2022Q2
Josh Gottheimer,House,CRNC,S,2022-04-14,2022-05-16,32500.5,D,-32500.5,2022Q2
Josh Gottheimer,House,CHX,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,CCXI,P,2022-04-21,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,CVX,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,CTSH,P,2022-04-27,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,COP,P,2022-04-28,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,CVET,P,2022-04-14,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,LLY,P,2022-04-14,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,XNGSY,P,2022-04-28,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,LOW,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,MAR,P,2022-04-14,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,FB,S,2022-04-20,2022-05-16,8000.5,D,-8000.5,2022Q2
Josh Gottheimer,House,MNST,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,PTEN,P,2022-04-21,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,PNGAY,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,SSDOY,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,SBUX,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,TPR,P,2022-04-01,2022-05-16,32500.5,D,32500.5,2022Q2
Josh Gottheimer,House,TCEHY,P,2022-04-14,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,TWKS,P,2022-04-19,2022-05-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,AMGN,P,2022-05-06,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,BX,P,2022-05-11,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,CHKP,S,2022-05-10,2022-06-16,8000.5,D,-8000.5,2022Q2
Josh Gottheimer,House,DE,P,2022-05-23,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,FMX,P,2022-05-10,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,IFNNY,P,2022-05-06,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,IBM,P,2022-05-26,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,MAR,P,2022-05-26,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,REGN,P,2022-05-27,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,TT,P,2022-05-26,2022-06-16,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,ARQT,P,2022-06-15,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,DE,P,2022-06-30,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,DEO,S,2022-06-29,2022-07-22,8000.5,D,-8000.5,2022Q2
Josh Gottheimer,House,PPRUY,P,2022-06-21,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,PPRUY,P,2022-06-29,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,LHCG,S,2022-06-21,2022-07-22,8000.5,D,-8000.5,2022Q2
Josh Gottheimer,House,MFC,P,2022-06-28,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,UNH,P,2022-06-21,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,UNH,P,2022-06-23,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,XP,P,2022-06-21,2022-07-22,8000.5,D,8000.5,2022Q2
Josh Gottheimer,House,GOOG,P,2022-07-29,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,COF,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,DE,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,FIS,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,IBM,P,2022-07-22,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,MEDP,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,NTDOY,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,NOVT,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,RBA,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,SSDOY,P,2022-07-21,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,SIVB,P,2022-07-15,2022-08-29,32500.5,D,32500.5,2022Q3
Josh Gottheimer,House,TGT,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,TT,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,UPS,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,UNH,P,2022-07-15,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,UNH,P,2022-07-29,2022-08-29,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,ADP,P,2022-08-12,2022-09-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,BCRX,P,2022-08-11,2022-09-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,CCXI,S,2021-08-15,2022-09-16,8000.5,D,-8000.5,2021Q3
Josh Gottheimer,House,HALO,P,2022-08-05,2022-09-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,MSFT,S,2022-08-11,2022-09-16,3000000.5,D,-3000000.5,2022Q3
Josh Gottheimer,House,MSFT,S,2022-08-17,2022-09-16,175000.5,D,-175000.5,2022Q3
Josh Gottheimer,House,RPD,P,2022-08-17,2022-09-16,175000.5,D,175000.5,2022Q3
Josh Gottheimer,House,SHW,S,2022-08-02,2022-09-16,8000.5,D,-8000.5,2022Q3
Josh Gottheimer,House,UNH,P,2022-08-11,2022-09-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,ALNY,P,2022-09-28,2022-10-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,ADP,P,2022-09-26,2022-10-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,DE,S,2022-09-15,2022-10-16,8000.5,D,-8000.5,2022Q3
Josh Gottheimer,House,FLYW,P,2022-09-27,2022-10-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,REGN,P,2022-09-12,2022-10-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,STAG,P,2022-09-27,2022-10-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,TCEHY,P,2022-09-15,2022-10-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,UNH,P,2022-09-28,2022-10-16,8000.5,D,8000.5,2022Q3
Josh Gottheimer,House,GOOG,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,AAPL,P,2022-10-19,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,BHP,P,2022-10-19,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,LNG,S,2022-10-20,2022-11-10,8000.5,D,-8000.5,2022Q4
Josh Gottheimer,House,CTSH,P,2022-10-13,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,LLY,P,2022-10-24,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,EFX,P,2022-10-19,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,FIS,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,FB,S,2022-10-27,2022-11-10,8000.5,D,-8000.5,2022Q4
Josh Gottheimer,House,NVDA,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,PCTY,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,REGN,P,2022-10-19,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,SGEN,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,TCEHY,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,TSLA,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,TTD,P,2022-10-19,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,VZ,P,2022-10-17,2022-11-10,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,FLYW,P,2022-11-14,2022-12-17,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,IBM,P,2022-11-02,2022-12-17,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,MAR,P,2022-11-16,2022-12-17,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,MNST,P,2022-11-07,2022-12-17,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,TWKS,P,2022-11-21,2022-12-17,8000.5,D,8000.5,2022Q4
Josh Gottheimer,House,UNH,P,2022-11-08,2022-12-17,8000.5,D,8000.5,2022Q4
Garret Graves,House,COIN,P,2022-09-30,2022-10-18,8000.5,R,8000.5,2022Q3
Mark Dr Green,House,AM,P,2021-12-29,2022-01-03,,D,,2021Q4
Mark Dr Green,House,ET,S,2021-12-22,2022-01-03,,D,,2021Q4
Mark Dr Green,House,ET,S,2021-12-21,2022-01-03,,D,,2021Q4
Mark Dr Green,House,NS,S,2021-12-21,2022-01-03,,D,,2021Q4
Mark Dr Green,House,PAA,P,2021-12-29,2022-01-03,,D,,2021Q4
Mark Dr Green,House,SPH,S,2021-12-22,2022-01-03,,D,,2021Q4
Mark Dr Green,House,AM,P,2022-01-06,2022-01-18,,D,,2022Q1
Mark Dr Green,House,KNOP,P,2022-01-06,2022-01-18,,D,,2022Q1
Mark Dr Green,House,KNOP,P,2022-01-12,2022-01-18,,D,,2022Q1
Mark Dr Green,House,PAA,S,2022-01-06,2022-01-18,,D,,2022Q1
Mark Dr Green,House,ET,P,2022-01-27,2022-02-08,,D,,2022Q1
Mark Dr Green,House,ET,P,2022-01-28,2022-02-08,,D,,2022Q1
Mark Dr Green,House,AM,P,2022-02-07,2022-02-14,,D,,2022Q1
Mark Dr Green,House,AM,S,2022-02-09,2022-02-14,,D,,2022Q1
Mark Dr Green,House,ET,P,2022-02-09,2022-02-14,,D,,2022Q1
Mark Dr Green,House,ET,P,2022-02-07,2022-02-14,,D,,2022Q1
Mark Dr Green,House,KNOP,S,2022-02-07,2022-02-14,,D,,2022Q1
Mark Dr Green,House,ET,P,2022-03-03,2022-03-08,,D,,2022Q1
Mark Dr Green,House,ET,P,2022-03-02,2022-03-08,,D,,2022Q1
Mark Dr Green,House,ETRN,P,2022-03-03,2022-03-08,,D,,2022Q1
Mark Dr Green,House,ET,P,2022-04-06,2022-04-13,,D,,2022Q2
Mark Dr Green,House,ETRN,S,2022-04-06,2022-04-13,,D,,2022Q2
Mark Dr Green,House,ET,S,2022-04-19,2022-04-20,,D,,2022Q2
Mark Dr Green,House,USAC,S,2022-04-18,2022-04-20,,D,,2022Q2
Mark Dr Green,House,USAC,S,2022-04-14,2022-04-20,,D,,2022Q2
Mark Dr Green,House,ET,S,2022-05-26,2022-05-31,,D,,2022Q2
Mark Dr Green,House,ET,S,2022-06-21,2022-08-01,,D,,2022Q2
Mark Dr Green,House,ET,S,2022-07-12,2022-08-01,,D,,2022Q3
Mark Dr Green,House,ET,S,2022-07-18,2022-08-01,8000.5,D,-8000.5,2022Q3
Mark Dr Green,House,ET,S,2022-07-25,2022-08-01,,D,,2022Q3
Mark Dr Green,House,NGL,P,2022-06-02,2022-08-01,,D,,2022Q2
Mark Dr Green,House,ET,S,2022-08-15,2022-08-18,,D,,2022Q3
Mark Dr Green,House,ET,S,2022-08-29,2022-09-01,,D,,2022Q3
Mark Dr Green,House,NGL,S,2022-08-29,2022-09-01,8000.5,D,-8000.5,2022Q3
Mark Dr Green,House,ET,S,2022-09-28,2022-10-03,,D,,2022Q3
Mark Dr Green,House,ET,S,2022-10-14,2022-10-24,,D,,2022Q4
Marjorie Taylor Greene,House,JPM,S,2022-01-18,2022-01-20,8000.5,F,-8000.5,2022Q1
Marjorie Taylor Greene,House,MDT,P,2022-01-19,2022-01-20,8000.5,F,8000.5,2022Q1
Marjorie Taylor Greene,House,NSRGY,P,2022-01-19,2022-01-20,8000.5,F,8000.5,2022Q1
Marjorie Taylor Greene,House,AMD,P,2022-02-22,2022-03-07,8000.5,F,8000.5,2022Q1
Marjorie Taylor Greene,House,AMGN,P,2022-02-22,2022-03-07,8000.5,F,8000.5,2022Q1
Marjorie Taylor Greene,House,ADP,P,2022-02-22,2022-03-07,8000.5,F,8000.5,2022Q1
Marjorie Taylor Greene,House,CVX,P,2022-02-22,2022-03-07,8000.5,F,8000.5,2022Q1
Marjorie Taylor Greene,House,WBA,P,2022-02-22,2022-03-07,8000.5,F,8000.5,2022Q1
Marjorie Taylor Greene,House,COST,P,2022-06-10,2022-06-20,,F,,2022Q2
Marjorie Taylor Greene,House,HD,P,2022-06-10,2022-06-20,8000.5,F,8000.5,2022Q2
Marjorie Taylor Greene,House,INTC,P,2022-06-10,2022-06-20,32500.5,F,32500.5,2022Q2
Marjorie Taylor Greene,House,QQQ,P,2022-06-10,2022-06-20,8000.5,F,8000.5,2022Q2
Marjorie Taylor Greene,House,NSRGY,P,2022-06-10,2022-06-20,,F,,2022Q2
Marjorie Taylor Greene,House,UPS,P,2022-06-10,2022-06-20,8000.5,F,8000.5,2022Q2
Marjorie Taylor Greene,House,V,P,2022-06-10,2022-06-20,32500.5,F,32500.5,2022Q2
Michael Patrick Guest,House,WBD,E,2022-04-11,2022-05-02,8000.5,R,0.0,2022Q2
Kevin Hern,House,DVN,S,2021-12-20,2022-01-11,,R,,2021Q4
Kevin Hern,House,DVN,P,2021-12-30,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,EMR,P,2021-12-10,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,XOM,P,2021-12-10,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,HON,P,2021-12-16,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,LMT,P,2021-12-07,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,MDT,S,2021-12-20,2022-01-11,,R,,2021Q4
Kevin Hern,House,MSFT,P,2021-12-09,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,PXD,P,2021-12-15,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,PXD,P,2021-12-14,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,RTX,P,2021-12-16,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,ROK,P,2021-12-10,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,UNH,P,2021-12-14,2022-01-11,8000.5,R,8000.5,2021Q4
Kevin Hern,House,WMB,S,2021-12-20,2022-01-11,8000.5,R,-8000.5,2021Q4
Kevin Hern,House,PXD,P,2022-01-31,2022-02-02,8000.5,R,8000.5,2022Q1
Kevin Hern,House,ACN,P,2022-02-15,2022-03-07,8000.5,R,8000.5,2022Q1
Kevin Hern,House,MMP,P,2022-02-14,2022-03-07,8000.5,R,8000.5,2022Q1
Kevin Hern,House,TXN,P,2022-02-14,2022-03-07,8000.5,R,8000.5,2022Q1
Kevin Hern,House,DVN,P,2022-03-31,2022-04-12,,R,,2022Q1
Kevin Hern,House,DVN,P,2022-03-31,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,EMR,P,2022-03-10,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,HD,P,2022-03-10,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,HON,P,2022-03-24,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,JNJ,P,2022-03-01,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,LMT,P,2022-03-08,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,PXD,P,2022-03-15,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,PXD,P,2022-03-14,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,RTX,P,2022-03-24,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,ROK,P,2022-03-10,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,UNH,P,2022-03-22,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,WMB,P,2022-03-28,2022-04-12,8000.5,R,8000.5,2022Q1
Kevin Hern,House,AHCO,S,2022-04-01,2022-05-12,75000.5,R,-75000.5,2022Q2
Kevin Hern,House,HON,S,2022-04-08,2022-05-12,,R,,2022Q2
Kevin Hern,House,JPM,S,2022-04-22,2022-05-12,8000.5,R,-8000.5,2022Q2
Kevin Hern,House,MDLZ,P,2022-04-30,2022-05-12,8000.5,R,8000.5,2022Q2
Kevin Hern,House,ACN,P,2022-05-11,2022-06-14,8000.5,R,8000.5,2022Q2
Kevin Hern,House,EXAS,S,2022-05-16,2022-06-14,8000.5,R,-8000.5,2022Q2
Kevin Hern,House,MMP,P,2022-05-13,2022-06-14,8000.5,R,8000.5,2022Q2
Kevin Hern,House,TXN,P,2022-05-16,2022-06-14,8000.5,R,8000.5,2022Q2
Kevin Hern,House,CERN,P,2022-06-21,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,DVN,S,2022-06-10,2022-07-15,32500.5,R,-32500.5,2022Q2
Kevin Hern,House,DVN,P,2022-06-30,2022-07-15,,R,,2022Q2
Kevin Hern,House,EMR,P,2022-06-10,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,HD,P,2022-06-10,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,INTC,P,2022-06-16,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,JNJ,P,2022-06-01,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,LMT,P,2022-06-07,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,NEE,P,2022-06-09,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,PXD,P,2022-06-15,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,PXD,P,2022-06-14,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,RTX,P,2022-06-16,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,ROK,P,2022-06-10,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,WMB,P,2022-06-27,2022-07-15,8000.5,R,8000.5,2022Q2
Kevin Hern,House,JPM,P,2022-07-08,2022-08-15,8000.5,R,8000.5,2022Q3
Kevin Hern,House,ACN,P,2022-08-15,2022-09-15,8000.5,R,8000.5,2022Q3
Kevin Hern,House,ASML,P,2022-08-25,2022-09-15,,R,,2022Q3
Kevin Hern,House,CDNS,P,2022-08-18,2022-09-15,,R,,2022Q3
Kevin Hern,House,MMP,P,2022-08-17,2022-09-15,32500.5,R,32500.5,2022Q3
Kevin Hern,House,PTC,P,2022-08-15,2022-09-15,8000.5,R,8000.5,2022Q3
Kevin Hern,House,TXN,P,2022-08-25,2022-09-15,32500.5,R,32500.5,2022Q3
Kevin Hern,House,DVN,P,2022-09-30,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,DVN,P,2022-09-30,2022-10-10,,R,,2022Q3
Kevin Hern,House,EMR,P,2022-09-09,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,HD,P,2022-09-09,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,DGRO,P,2022-09-15,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,DGRO,P,2022-09-30,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,JEPI,P,2022-09-07,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,PXD,P,2022-09-15,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,PXD,P,2022-09-16,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,ROK,P,2022-09-12,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,UNH,P,2022-09-20,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,WMB,P,2022-09-26,2022-10-10,8000.5,R,8000.5,2022Q3
Kevin Hern,House,JPM,P,2022-10-07,2022-11-09,8000.5,R,8000.5,2022Q4
Kevin Hern,House,JEPI,P,2022-10-31,2022-11-09,8000.5,R,8000.5,2022Q4
Kevin Hern,House,ACN,P,2022-11-15,2022-12-08,8000.5,R,8000.5,2022Q4
Kevin Hern,House,CR,S,2022-11-21,2022-12-08,8000.5,R,-8000.5,2022Q4
Kevin Hern,House,MMP,S,2022-11-21,2022-12-08,8000.5,R,-8000.5,2022Q4
Kevin Hern,House,MMC,S,2022-11-21,2022-12-08,8000.5,R,-8000.5,2022Q4
Kevin Hern,House,SHW,P,2022-11-14,2022-12-08,8000.5,R,8000.5,2022Q4
Kevin Hern,House,TXN,P,2022-11-15,2022-12-08,8000.5,R,8000.5,2022Q4
Christopher L. Jacobs,House,AMD,E,2022-02-15,2022-03-18,8000.5,D,0.0,2022Q1
Christopher L. Jacobs,House,AR,S,2022-04-11,2022-05-19,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,CPE,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,CDEV,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,UUUU,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,KOS,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,NEX,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,PTEN,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,SM,S,2022-04-11,2022-05-19,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,TELL,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,UBER,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,UEC,S,2022-04-11,2022-05-19,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,DIS,P,2022-04-11,2022-05-19,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,Z,S,2022-04-11,2022-05-19,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,ACAD,S,2022-06-16,2022-07-28,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,ALLK,P,2022-06-21,2022-07-28,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,PLAN,P,2022-06-16,2022-07-28,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,ASB,S,2022-06-16,2022-07-28,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,BCEL,P,2022-06-16,2022-07-28,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,AXSM,P,2022-06-16,2022-07-28,32500.5,D,32500.5,2022Q2
Christopher L. Jacobs,House,SQ,S,2022-06-16,2022-07-28,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,BRMK,P,2022-06-21,2022-07-28,8000.5,D,8000.5,2022Q2
Christopher L. Jacobs,House,CPE,S,2022-06-16,2022-07-28,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,CDEV,P,2022-06-21,2022-07-28,32500.5,D,32500.5,2022Q2
Christopher L. Jacobs,House,CTRA,P,2022-06-21,2022-07-28,32500.5,D,32500.5,2022Q2
Christopher L. Jacobs,House,UUUU,P,2022-06-21,2022-07-28,32500.5,D,32500.5,2022Q2
Christopher L. Jacobs,House,FNB,S,2022-06-16,2022-07-28,8000.5,D,-8000.5,2022Q2
Christopher L. Jacobs,House,FHN,P,2022-06-21,2022-07-28,32500.5,D,32500.5,2022Q2
Christopher L. Jacobs,House,GNKOQ,P,2022-06-21,2022-07-28,32500.5,D,32500.5,2022Q2
